NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA11,YTA12,YTA2,YTA3,YTA31,YTA32,YTA4,YTA5,YM,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
684525,38260.204682,0,0,0,33600,33600,33600,0,0,0,0,0,0,0,0,0,0,0,0,4660.2046819,4200,0,4200,460.20468193,262.31065749,0,197.89402444,0,7,4
684671,27146.483054,15000,15000,0,8500,0,0,0,8500,8500,0,8500,0,0,0,0,0,0,0,3646.4830541,3600,0,3600,46.483054083,46.483054083,0,0,0,5,3
684740,21429.009081,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5429.009081,5400,0,5400,29.009081008,9.2966108166,0,19.712470191,0,4,2
684784,20430.988703,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,4830.9887027,4800,0,4800,30.988702722,30.988702722,0,0,0,4,2
684885,30846.483054,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,4846.4830541,4800,0,4800,46.483054083,46.483054083,0,0,0,6,3
684886,3409.2966108,0,0,0,3400,0,0,0,3400,0,0,0,0,3400,3400,0,0,0,0,9.2966108166,0,0,0,9.2966108166,9.2966108166,0,0,0,1,1
684937,14100,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,2300,100,100,0,100,0,0,0,0,0,2,1
685016,21126.58094,15096,15096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030.5809398,6000,0,6000,30.580939753,30.580939753,0,0,0,4,2
685058,19975.057278,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,4375.0572784,4800,0,4800,-424.9427216,77.471756805,0,0,502.41447836,3,2
685130,15803.09887,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,5403.0988703,5400,0,5400,3.0988702722,3.0988702722,0,0,0,2,1
685149,28244.863785,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,4844.8637855,4800,0,4800,44.8637855,44.8637855,0,0,0,6,3
685164,176935.93222,0,0,0,69550,69550,69550,0,0,0,0,0,0,0,0,0,0,0,100000,7385.9322163,7200,0,7200,185.93221633,185.93221633,0,0,0,10,5
685258,26621.692092,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,8421.6920919,8400,0,8400,21.692091905,21.692091905,0,0,0,5,3
685296,29036.585357,19239.130435,19239.13,0,3620.8695652,3360,3360,0,260.86956522,260.86956522,260.86956522,0,0,0,0,0,0,0,0,6176.5853573,6000,0,6000,176.58535735,46.483054083,0,130.10230326,0,6,3
685297,53174.054486,22000,22000,0,25000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,6174.054486,6000,0,6000,174.05448605,55.7796649,0,118.27482115,0,9,5
685299,34701.060962,25500,25500,0,-1250,0,0,0,-1250,0,0,0,0,-1250,0,1250,0,0,0,10451.060962,10400,0,10400,51.060962178,24.790962178,0,26.27,0,7,4
685300,17741.549435,0,0,0,11740,12740,12740,0,-1000,0,0,0,0,-1000,0,1000,0,0,0,6001.5494351,6000,0,6000,1.5494351361,1.5494351361,0,0,0,3,2
685301,24200,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,5,3
685368,40104.928321,18000,18000,0,18500,18000,18000,0,500,500,0,500,0,0,0,0,0,0,0,3604.9283213,3600,0,3600,4.9283213213,4.9283213213,0,0,0,7,4
685451,12631.274016,0,0,0,12560,14560,14560,0,-2000,0,0,0,0,-2000,0,2000,0,0,0,71.274016261,0,0,0,71.274016261,71.274016261,0,0,0,2,1
685537,15937.549435,0,0,0,12336,12336,12336,0,0,0,0,0,0,0,0,0,0,0,0,3601.5494351,3600,0,3600,1.5494351361,1.5494351361,0,0,0,2,1
685560,10926.970066,0,0,0,10790,10790,10790,0,0,0,0,0,0,0,0,0,0,0,0,136.97006603,0,0,0,136.97006603,136.97006603,0,0,0,1,1
685630,13740,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,2,1
685733,36258.494351,15000,15000,0,9243,9243,9243,0,0,0,0,0,0,0,0,0,0,0,0,12015.494351,12000,0,12000,15.494351361,15.494351361,0,0,0,7,4
685734,21500,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0,4,2
685747,15361.523333,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,2361.5233331,2360,0,2360,1.523333123,1.523333123,0,0,0,2,1
685780,65558.60253,14000,14000,0,30550,30550,30550,0,0,0,0,0,0,0,0,0,0,0,0,21008.60253,18000,0,18000,3008.6025304,61.977405444,0,2946.625125,0,9,5
685812,40246.483054,33000,33000,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,0,6046.4830541,6000,0,6000,46.483054083,46.483054083,0,0,0,7,4
685891,31492.966108,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,5492.9661082,5400,0,5400,92.966108166,92.966108166,0,0,0,6,3
685895,23904.785383,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,0,0,5054.7853835,5000,0,5000,54.785383499,54.785383499,0,0,0,4,2
685902,46406.39718,20000,20000,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,18006.39718,18000,0,18000,6.3971797511,6.3971797511,0,0,0,8,4
685905,38329.644755,20435.353953,20435.35,0,7101.6460468,5337,5337,0,1764.6460468,1564.6460468,1564.6460468,0,5000,-4800,0,4800,0,0,0,10792.644755,10734.240427,0,10734.240427,58.404327737,58.404327737,0,0,0,7,4
685906,19040.689802,0,0,0,12846,12846,12846,0,0,0,0,0,0,0,0,0,0,0,0,6194.6898023,6025,0,6025,169.68980226,169.68980226,0,0,0,3,2
685965,11700.231009,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,0.2310090996,0,0,0,0.2310090996,0.2310090996,0,0,0,1,1
686014,39600,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,7,4
686133,29580.278538,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,10080.278538,10000,0,10000,80.278537907,39.900914153,18.646931262,21.730692492,0,6,3
686185,41968.175146,36500,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5468.175146,5400,0,5400,68.175145989,68.175145989,0,0,0,8,4
686190,15215.494351,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,4815.4943514,4800,0,4800,15.494351361,15.494351361,0,0,0,2,1
686429,13689.296611,0,0,0,7680,7800,7800,0,-120,0,0,0,0,-120,0,120,0,0,0,6009.2966108,6000,0,6000,9.2966108166,9.2966108166,0,0,0,2,1
686528,50054.542268,29793.103448,29793.1,0,4706.8965517,0,0,0,4706.8965517,4706.8965517,2206.8965517,2500,0,0,0,0,0,0,7000,8554.5422684,10700,0,10700,-2145.457732,7.7471756805,0,0,2153.2049072,8,4
686579,15600,0,0,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,6600,6600,0,6600,0,0,0,0,0,2,1
686634,26815.494351,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4815.4943514,4800,0,4800,15.494351361,15.494351361,0,0,0,5,3
686657,45431.708391,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,19431.708391,18200,5000,13200,1231.7083909,134.58679032,46.617328155,1050.5042724,0,8,4
686717,5040,0,0,0,5040,0,0,0,5040,0,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,0,0,0,1,1
686763,41546.483054,9500,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,12046.483054,12000,7200,4800,46.483054083,46.483054083,0,0,0,8,4
686806,6370,600,600,0,5770,3770,3770,0,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,1,1
686831,13610,0,0,0,10010,10010,10010,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,2,1
686863,15609.306263,0,0,0,14400,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,1209.3062625,1200,0,1200,9.3062625182,9.3062625182,0,0,0,2,1
686866,53823.984294,49000,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823.984294,4800,0,4800,23.984293996,23.984293996,0,0,0,9,5
686913,13801.549435,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,1801.5494351,1800,0,1800,1.5494351361,1.5494351361,0,0,0,2,1
687007,20937.186443,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,6637.1864433,6600,0,6600,37.186443267,37.186443267,0,0,0,4,2
687018,20492.656336,0,0,0,12090,12090,12090,0,0,0,0,0,0,0,0,0,0,0,0,8402.6563358,8400,0,8400,2.6563358489,2.6563358489,0,0,0,4,2
687022,38412.478145,28791,26950,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9621.4781453,9600,0,9600,21.478145259,21.478145259,0,0,0,7,4
687039,19150.780421,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,0,0,4200.7804209,4100,0,4100,100.78042088,77.471756805,23.308664078,0,0,3,2
687056,20546.268013,0,0,0,15112,15112,14885,227,0,0,0,0,0,0,0,0,0,0,0,5434.2680131,5400,0,5400,34.268013105,141.92825847,0,0,107.66024536,4,2
687070,29114.464589,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,9614.4645893,9600,0,9600,14.464589252,14.464589252,0,0,0,6,3
687157,9065.2966108,0,0,0,6656,6656,6656,0,0,0,0,0,0,0,0,0,0,0,0,2409.2966108,2400,0,2400,9.2966108166,9.2966108166,0,0,0,1,1
687164,25140.988703,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,4340.9887027,4310,0,4310,30.988702722,30.988702722,0,0,0,5,3
687250,75275.491242,0,0,0,41795,41795,41795,0,0,0,0,0,0,0,0,0,0,0,0,33480.491242,29500,5500,24000,3980.4912419,433.84183811,0,3546.6494038,0,10,5
687287,20840,0,0,0,7540,7540,7540,0,0,0,0,0,0,0,0,0,0,0,8000,5300,5300,0,5300,0,0,0,0,0,4,2
687291,21300.95578,0,0,0,16200,18200,18200,0,-2000,0,0,0,0,-2000,0,2000,0,0,0,5100.95578,5100,0,5100,0.955780005,0.955780005,0,0,0,4,2
687304,15001.859322,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.8593222,3000,0,3000,1.8593221633,1.8593221633,0,0,0,2,1
687321,36541.659005,29180,29000,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7361.659005,7200,0,7200,161.65900496,43.384183811,0,118.27482115,0,7,4
687328,13120.570627,0,0,0,8840,8840,8840,0,0,0,0,0,0,0,0,0,0,0,0,4280.5706271,4200,0,4200,80.570627077,80.570627077,0,0,0,2,1
687404,68194.119272,0,0,0,51100,61100,61100,0,-10000,0,0,0,0,-10000,0,10000,0,0,2200,14894.119272,14000,9000,5000,894.11927231,46.483054083,0,847.63621823,0,9,5
687685,12609.296611,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,4809.2966108,4800,0,4800,9.2966108166,9.2966108166,0,0,0,2,1
687699,55156.359285,47300,47000,300,700,0,0,0,700,700,700,0,0,0,0,0,0,0,0,7156.3592852,8400,0,8400,-1243.640715,12.395481089,0,0,1256.0361959,9,5
687849,16624.790962,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624.7909622,2600,0,2600,24.790962178,24.790962178,0,0,0,3,2
687892,10209.296611,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,2409.2966108,2400,0,2400,9.2966108166,9.2966108166,0,0,0,1,1
687934,18600.380804,18600,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3808042035,0,0,0,0.3808042035,0.3808042035,0,0,0,3,2
687938,16850,12000,12000,0,4850,0,0,0,4850,0,0,0,0,0,0,0,50,4800,0,0,0,0,0,0,0,0,0,0,3,2
687971,34372.395481,18000,18000,0,16360,16360,16360,0,0,0,0,0,0,0,0,0,0,0,0,12.395481089,0,0,0,12.395481089,12.395481089,0,0,0,7,4
687987,24803.09887,24564.519326,24564.52,0,235.48067393,0,0,0,235.48067393,235.48067393,235.48067393,0,0,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,0,0,0,5,3
687990,26180.988703,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,0,0,6030.9887027,6000,0,6000,30.988702722,30.988702722,0,0,0,5,3
688123,35726.340397,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,0,0,5826.3403973,5800,0,5800,26.340397314,26.340397314,0,0,0,7,4
688194,76630.963563,0,0,0,65000,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,11630.963563,9600,0,9600,2030.9635633,474.8497839,0,1556.1137794,0,10,5
688250,15000.309887,8974.3589744,8974.359,0,1025.6410256,0,0,0,1025.6410256,1025.6410256,1025.6410256,0,0,0,0,0,0,0,2000,3000.309887,3000,0,3000,0.3098870272,0.3098870272,0,0,0,2,1
688264,37908.677617,35500,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408.6776167,2400,0,2400,8.6776166725,8.6776166725,0,0,0,7,4
688277,34636.924357,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,6136.9243565,6000,0,6000,136.92435655,54.131981742,0,82.792374804,0,7,4
700037,14282.479096,0,0,0,9480,0,0,0,9480,0,0,0,0,0,0,0,0,9480,0,4802.4790962,4800,0,4800,2.4790962178,2.4790962178,0,0,0,2,1
700729,17706.197741,0,0,0,17700,17700,17700,0,0,0,0,0,0,0,0,0,0,0,0,6.1977405444,0,0,0,6.1977405444,6.1977405444,0,0,0,3,2
700740,24104.958192,20500,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604.9581924,3600,0,3600,4.9581924355,4.9581924355,0,0,0,5,3
701240,25600.309887,11400,11000,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,4200.309887,4200,0,4200,0.3098870272,0.3098870272,0,0,0,5,3
701579,98864.548503,0,0,0,91570,91570,91570,0,0,0,0,0,0,0,0,0,0,0,0,7294.548503,6750,0,6750,544.54850302,85.218932486,0,459.32957053,0,10,5
702643,39743.888169,16700,16700,0,18600,18600,18600,0,0,0,0,0,0,0,0,0,0,0,0,4443.8881694,4440,0,4440,3.8881693915,3.8881693915,0,0,0,7,4
703258,43172.766673,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,0,0,16522.766673,16300,0,16300,222.76667303,91.41667303,0,131.35,0,8,4
703830,49071.028281,0,0,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,10071.028281,9600,0,9600,471.02828138,471.02828138,0,0,0,8,4
704702,10590,0,0,0,4590,0,0,0,4590,0,0,0,0,0,0,0,0,4590,0,6000,6000,0,6000,0,0,0,0,0,1,1
704752,51730.988703,0,0,0,6700,0,0,0,6700,0,0,0,0,0,0,0,6700,0,45000,30.988702722,0,0,0,30.988702722,30.988702722,0,0,0,9,5
704766,8193.0988703,0,0,0,8190,8190,8190,0,0,0,0,0,0,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,0,0,0,1,1
704911,28946.483054,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,12046.483054,12000,0,12000,46.483054083,46.483054083,0,0,0,6,3
705116,30335.637008,21000,21000,0,9300,0,0,0,9300,800,0,800,0,0,0,0,0,8500,0,35.63700813,0,0,0,35.63700813,35.63700813,0,0,0,6,3
705244,43256.197741,0,0,0,34800,34800,34800,0,0,0,0,0,0,0,0,0,0,0,0,8456.1977405,8450,0,8450,6.1977405444,6.1977405444,0,0,0,8,4
706224,17002.479096,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4790962178,0,0,0,2.4790962178,2.4790962178,0,0,0,3,2
706234,18166.200678,0,0,0,18150,16250,16250,0,1900,200,0,200,0,0,0,0,100,1600,0,16.200677726,0,0,0,16.200677726,16.200677726,0,0,0,3,2
706258,72421.375455,0,0,0,55900,55900,55900,0,0,0,0,0,0,0,0,0,0,0,0,16521.375455,13500,0,13500,3021.3754549,20.142656769,1864.6931262,1136.5396719,0,10,5
706422,29102.531267,0,0,0,23000,24000,24000,0,-1000,0,0,0,0,-1000,0,1000,0,0,0,6102.5312671,6000,0,6000,102.53126713,9.2966108166,93.234656311,0,0,6,3
706436,26309.296611,15500,15000,500,10800,14300,14300,0,-3500,0,0,0,0,-3500,0,3500,0,0,0,9.2966108166,0,0,0,9.2966108166,9.2966108166,0,0,0,5,3
706448,28165.955999,0,0,0,22300,27300,27300,0,-5000,0,0,0,0,-5000,0,5000,0,0,0,5865.9559987,5300,0,5300,565.95599869,12.395481089,553.5605176,0,0,6,3
706634,48773.908794,18000,18000,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,7000,6873.9087936,6700,0,6700,173.90879358,173.90879358,0,0,0,8,4
706727,84381.181862,0,0,0,47970,47970,47970,0,0,0,0,0,0,0,0,0,0,0,0,36411.181862,34000,0,34000,2411.1818617,46.483054083,0,2364.6988077,0,10,5
706900,54222.52055,0,0,0,44200,44200,44200,0,0,0,0,0,0,0,0,0,0,0,0,10022.52055,9600,0,9600,422.5205496,49.581924355,372.93862524,0,0,9,5
706921,42331.889832,29000,29000,0,6104,6104,6104,0,0,0,0,0,0,0,0,0,0,0,0,7227.8898324,7200,0,7200,27.88983245,27.88983245,0,0,0,8,4
707104,24200.905748,0,0,0,24200,24200,24200,0,0,0,0,0,0,0,0,0,0,0,0,0.9057477922,0,0,0,0.9057477922,0.9057477922,0,0,0,5,3
707253,21504.648305,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,7204.6483054,7200,0,7200,4.6483054083,4.6483054083,0,0,0,4,2
707312,46746.516815,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,0,0,11646.516815,11200,0,11200,446.51681526,42.88025741,0,403.63655785,0,8,4
707509,46956.027405,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,0,0,4056.0274054,3600,0,3600,456.02740544,61.977405444,0,394.05,0,8,4
707523,17143.406412,0,0,0,12246,12246,12246,0,0,0,0,0,0,0,0,0,0,0,0,4897.4064116,3600,0,3600,1297.4064116,114.65820007,0,1182.7482115,0,3,2
707857,31205.779665,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,10405.779665,10350,0,10350,55.7796649,55.7796649,0,0,0,6,3
708219,66109.370919,0,0,0,49790,49790,49790,0,0,0,0,0,0,0,0,0,0,0,0,16319.370919,15120,0,15120,1199.3709191,544.37581388,0,654.99510521,0,9,5
708747,2530,0,0,0,2530,0,0,0,2530,250,0,250,0,0,0,0,180,2100,0,0,0,0,0,0,0,0,0,0,1,1
709420,40302.902119,1000,1000,0,30745,30745,30745,0,0,0,0,0,0,0,0,0,0,0,0,8557.9021192,8550,0,8550,7.9021191941,7.9021191941,0,0,0,7,4
709438,23632.120062,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,0,0,6082.1200622,6000,0,6000,82.120062214,82.120062214,0,0,0,4,2
709470,42553.812154,0,0,0,29250,29250,29250,0,0,0,0,0,0,0,0,0,0,0,0,13303.812154,13200,0,13200,103.81215412,103.81215412,0,0,0,8,4
709803,50015.494351,0,0,0,41600,41600,41600,0,0,0,0,0,0,0,0,0,0,0,0,8415.4943514,8400,0,8400,15.494351361,15.494351361,0,0,0,8,4
710165,28009.21899,15000,15000,0,5000,0,0,0,5000,5000,5000,0,0,0,0,0,0,0,8000,9.2189899482,0,0,0,9.2189899482,6.1977405444,0,3.0212494038,0,5,3
710507,31306.197741,8400,8400,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,6006.1977405,6000,0,6000,6.1977405444,6.1977405444,0,0,0,6,3
710556,31038.038549,20000,20000,0,3000,0,0,0,3000,3000,0,3000,0,0,0,0,0,0,2000,6038.0385488,6000,0,6000,38.038548789,38.038548789,0,0,0,6,3
710606,33163.669497,15870.34,15870.34,0,13609.66,12480,12480,0,1129.66,1129.66,1129.66,0,0,0,0,0,0,0,0,3683.6694973,3600,0,3600,83.66949735,83.66949735,0,0,0,6,3
710905,8450,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
711014,29663.498186,0,0,0,24180,24180,24180,0,0,0,0,0,0,0,0,0,0,0,0,5483.4981862,5400,0,5400,83.498186174,4.6483054083,0,78.849880766,0,6,3
712022,19297.482919,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,8897.4829191,8330.4604337,0,8330.4604337,567.02248534,32.543080417,128.18277076,406.29663417,0,3,2
712141,50986.333543,0,0,0,44850,44850,44850,0,0,0,0,0,0,0,0,0,0,0,0,6136.3335426,6000,0,6000,136.33354259,92.966108166,0,43.367434421,0,9,5
712244,6175.4943514,0,0,0,6160,6000,6000,0,160,0,0,0,0,0,0,0,0,160,0,15.494351361,0,0,0,15.494351361,15.494351361,0,0,0,1,1
713319,14793.793211,0,0,0,10570,10570,10570,0,0,0,0,0,0,0,0,0,0,0,0,4223.7932106,4200,0,4200,23.793210565,23.793210565,0,0,0,2,1
713400,11400,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,1,1
713700,58315.475178,43000,42000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15315.475178,16000,4000,12000,-684.5248222,622.87292471,37.293862524,11.827482115,1356.5190916,9,5
713811,40221.696936,0,0,0,30280,30280,30280,0,0,0,0,0,0,0,0,0,0,0,0,9941.6969356,9900,0,9900,41.696935589,41.696935589,0,0,0,7,4
713837,41979.761579,10900,10900,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,0,0,6379.761579,6100,0,6100,279.76157904,125.50424602,0,154.25733302,0,8,4
713844,33752.000718,0,0,0,26280,26780,26780,0,-500,0,0,0,0,-500,0,500,0,0,0,7472.0007182,7200,0,7200,272.00071821,35.451075914,0,236.5496423,0,6,3
714021,15611.549435,0,0,0,15610,15610,15610,0,0,0,0,0,0,0,0,0,0,0,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,0,0,0,2,1
714238,66093.805257,0,0,0,48548,35548,35548,0,13000,13000,0,13000,0,0,0,0,0,0,0,17545.805257,17531.93658,0,17531.93658,13.868677012,13.868677012,0,0,0,9,5
714416,14423.597672,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.597671752,0,0,0,23.597671752,23.597671752,0,0,0,2,1
714430,17806.197741,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,4806.1977405,4800,0,4800,6.1977405444,6.1977405444,0,0,0,3,2
714437,16601.025059,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,3601.025059,3600,0,3600,1.0250589827,1.0250589827,0,0,0,3,2
714622,26830.988703,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,6030.9887027,6000,0,6000,30.988702722,30.988702722,0,0,0,5,3
714734,8901.5494351,0,0,0,8900,0,0,0,8900,500,0,500,0,0,0,0,0,8400,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,0,0,0,1,1
714820,11601.957026,0,0,0,9800,9800,9800,0,0,0,0,0,0,0,0,0,0,0,0,1801.9570262,1800,0,1800,1.957026171,1.957026171,0,0,0,1,1
715065,66272.113229,57000,56500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272.1132289,8400,0,8400,872.11322892,6.1977405444,0,865.91548838,0,9,5
716507,27078.051377,23500,23000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578.0513771,4800,0,4800,-1221.948623,34.087572994,0,0,1256.0361959,5,3
716834,41572.001979,10500,10500,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,0,10000,4822.0019789,4800,0,4800,22.001978933,22.001978933,0,0,0,8,4
716849,40300,27500,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,7800,7800,0,7800,0,0,0,0,0,7,4
716908,41015.923842,0,0,0,30550,30550,30550,0,0,0,0,0,0,0,0,0,0,0,0,10465.923842,10400,800,9600,65.923841977,61.977405444,0,3.9464365323,0,7,4
716937,54915.789687,20000,20000,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,12815.789687,13600,0,13600,-784.2103132,23.241527042,0,0,807.45184022,9,5
717014,32561.977405,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,0,0,61.977405444,0,0,0,61.977405444,61.977405444,0,0,0,6,3
717242,87909.862805,52000,52000,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,16409.862805,16200,10000,6200,209.86280535,170.43786497,0,39.424940383,0,10,5
717669,20916.875367,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316.8753672,7200,0,7200,-1883.124633,0.9296610817,0,0,1884.0542938,4,2
717809,17280,0,0,0,11280,0,0,0,11280,0,0,0,0,0,0,0,0,11280,0,6000,6000,0,6000,0,0,0,0,0,3,2
717900,60092.966108,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,12092.966108,12000,0,12000,92.966108166,92.966108166,0,0,0,9,5
718006,19206.197741,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206.1977405,4200,0,4200,6.1977405444,6.1977405444,0,0,0,3,2
718115,47035.637008,20000,20000,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,3635.6370081,3600,0,3600,35.63700813,35.63700813,0,0,0,8,4
718506,28361.977405,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,7561.9774054,7500,0,7500,61.977405444,61.977405444,0,0,0,6,3
718674,124285.51122,0,0,0,88400,88400,88400,0,0,0,0,0,0,0,0,0,0,0,20000,15885.511217,15400,0,15400,485.51121711,147.69854852,0,337.8126686,0,10,5
718764,36606.625397,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8606.6253968,8400,0,8400,206.6253968,15.494351361,191.13104544,0,0,7,4
718772,126258.48317,88000,88000,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,16158.483174,14400,0,14400,1758.4831741,672.85248481,0,1085.6306893,0,10,5
718832,42782.548033,0,0,0,42640,42640,42640,0,0,0,0,0,0,0,0,0,0,0,0,142.54803252,0,0,0,142.54803252,142.54803252,0,0,0,8,4
719571,44012.849286,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6012.8492859,6000,0,6000,12.849285938,12.849285938,0,0,0,8,4
719611,33315.563017,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,0,0,6015.5630167,6000,0,6000,15.563016701,15.563016701,0,0,0,6,3
719613,23601.859322,23400,22000,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.8593221633,0,0,0,1.8593221633,1.8593221633,0,0,0,4,2
719656,23961.549435,0,0,0,10960,0,0,0,10960,0,0,0,0,0,0,0,1600,9360,13000,1.5494351361,0,0,0,1.5494351361,1.5494351361,0,0,0,5,3
